"chromosome","start","stop","CPCT02010474T","CPCT02010666T","CPCT02020293T","CPCT02020695T","CPCT02040091T","CPCT02040102T","CPCT02040188T","CPCT02040226T","CPCT02040264T","CPCT02050184T","CPCT02060259T","CPCT02070232T","CPCT02080084T","CPCT02160038T","CPCT02190007T","CPCT02210007T","CPCT02210064T","CPCT02220009T","CPCT02330036T","CPCT02330043T","CPCT02330055T","CPCT02380015T","CPCT02380016T","DRUP01010049T","DRUP01050025T","DRUP01050031T","DRUP01330008T"
"12",91000001,92000000,"3.38190000","2.98940000","1.99410000","1.98309556","2.00990000"," 4.48200000","1.98630000"," 3.02850000","4.92010000"," 4.02410000","2.86700000"," 4.02280000"," 2.70630000","3.01860000","3.01870000"," 1.97260000"," 2.60200000","5.95220000"," 4.63840000"," 2.604400000","2.01340000","2.07970000"," 2.90720000"," 1.994000000"," 3.91360000"," 3.09190000"," 2.992500000"
"12",92000001,93000000,"3.38190000","2.98940000","1.99410000","1.98510000","2.00990000"," 4.48200000","1.98630000"," 3.02850000","4.92010000"," 4.02410000","2.86700000"," 4.02280000"," 2.70630000","3.01860000","3.01870000"," 1.97260000"," 2.60200000","5.95220000"," 4.63840000"," 2.604400000","2.01340000","2.07970000"," 2.90720000"," 1.994000000"," 3.91360000"," 3.09190000"," 2.992500000"
"12",93000001,94000000,"3.38190000","2.98940000","1.99410000","1.98510000","2.00990000"," 4.48200000","1.98630000"," 3.02850000","4.92010000"," 4.02410000","2.86700000"," 4.02280000"," 2.70630000","3.01860000","3.01870000"," 1.97260000"," 2.60200000","5.95220000"," 4.63840000"," 2.604400000","2.01340000","2.07970000"," 2.90720000"," 1.994000000"," 3.91360000"," 3.09190000"," 2.876177049"
"12",94000001,95000000,"3.38190000","2.98940000","1.99410000","1.98510000","2.00990000"," 4.51608493","1.98630000"," 3.02850000","4.92010000"," 4.02410000","2.86700000"," 4.02280000"," 2.70630000","3.01860000","3.01870000"," 1.97260000"," 2.60200000","5.95220000"," 4.63840000"," 2.604400000","2.01340000","2.07970000"," 2.90720000"," 1.994000000"," 3.91360000"," 3.09190000"," 2.018900000"
"12",95000001,96000000,"3.38190000","2.98940000","1.99410000","1.98510000","2.00990000"," 4.51970000","1.98630000"," 3.02850000","4.92010000"," 4.02410000","2.86700000"," 4.02280000"," 2.69460763","3.01860000","3.01870000"," 1.97260000"," 2.60200000","5.95220000"," 4.63840000"," 2.604400000","2.01340000","2.07970000"," 2.90720000"," 1.994000000"," 3.91360000"," 3.09190000"," 2.150013821"
"12",96000001,97000000,"3.38190000","2.98940000","1.99410000","1.98510000","2.00990000"," 4.51970000","1.98630000"," 3.02850000","4.92010000"," 4.02410000","2.86700000"," 4.02280000"," 2.64679908","3.01860000","3.01870000"," 1.97260000"," 2.60200000","5.95220000"," 4.63840000"," 2.801566626","2.01340000","2.07970000"," 2.90720000"," 1.994000000"," 3.91360000"," 3.09190000"," 2.020100000"
"12",97000001,98000000,"3.38190000","2.98940000","1.99410000","1.98510000","2.00990000"," 4.51970000","1.98630000"," 3.02850000","4.92010000"," 4.02410000","2.86700000"," 4.02280000"," 2.63020000","3.01860000","3.01870000"," 1.97260000"," 2.59788633","5.94474295"," 4.59311605"," 3.003400000","2.01340000","2.07970000"," 2.90720000"," 1.994000000"," 3.91360000"," 3.09190000"," 2.004369956"
"12",98000001,99000000,"3.38190000","3.01183289","1.99410000","1.98510000","2.00990000"," 4.51970000","1.98630000"," 3.02850000","4.92010000"," 4.02410000","2.86700000"," 4.02280000"," 2.63020000","3.01860000","3.01870000"," 1.97260000"," 2.57670000","5.90470000"," 4.59260000"," 3.003400000","2.01340000","2.07970000"," 2.90720000"," 1.994000000"," 3.91360000"," 3.09190000"," 2.016100000"
"12",99000001,100000000,"3.38190000","3.01507649","1.99410000","1.98510000","2.00990000"," 4.51970000","1.98630000"," 3.02850000","4.92010000"," 4.02410000","2.86700000"," 4.02280000"," 2.63020000","3.01860000","3.01870000"," 1.97260000"," 2.57670000","5.90470000"," 4.59260000"," 3.003400000","2.01340000","2.07970000"," 2.90720000"," 1.994000000"," 3.91360000"," 3.09190000"," 2.016100000"
"12",100000001,101000000,"3.38190000","2.99060000","1.99410000","1.98510000","2.01066823"," 4.51970000","1.98630000"," 3.02850000","4.92010000"," 4.02410000","2.86700000"," 4.02280000"," 2.63664858","3.01860000","3.01870000"," 1.97260000"," 2.57670000","5.90470000"," 4.59260000"," 3.003400000","2.01340000","2.07970000"," 2.90720000"," 1.994000000"," 3.91360000"," 3.09190000"," 2.016100000"
"12",101000001,102000000,"3.38190000","2.99060000","1.99410000","1.98510000","2.01100000"," 4.51970000","1.98630000"," 3.02850000","4.92010000"," 4.02410000","2.86700000"," 4.02280000"," 2.70800000","3.01860000","3.01870000"," 1.97260000"," 2.57670000","5.90470000"," 4.59260000"," 3.003400000","2.01340000","2.07970000"," 2.90720000"," 1.994000000"," 3.91360000"," 3.09190000"," 2.016100000"
"12",102000001,103000000,"3.38190000","2.99060000","1.99410000","1.98510000","2.01100000"," 4.51970000","1.98630000"," 3.02850000","4.92010000"," 4.02410000","2.86700000"," 4.02280000"," 2.70800000","3.01860000","3.01870000"," 1.97260000"," 2.57670000","5.90470000"," 4.59260000"," 3.003400000","2.01340000","2.07970000"," 2.90720000"," 1.994000000"," 3.91360000"," 3.09190000"," 2.016100000"
"12",103000001,104000000,"3.38190000","2.99060000","1.99410000","1.98510000","2.01100000"," 4.51970000","1.98630000"," 3.02850000","4.92010000"," 4.02410000","2.86700000"," 4.02280000"," 2.70800000","3.01860000","3.01870000"," 1.97260000"," 2.57670000","5.90470000"," 4.59260000"," 3.003400000","2.01340000","2.07970000"," 2.91369024"," 1.994000000"," 3.91360000"," 3.09190000"," 2.016100000"
"12",104000001,105000000,"3.38190000","2.99060000","1.99410000","1.98510000","2.01100000"," 4.51970000","1.98630000"," 3.02850000","4.92010000"," 4.02410000","2.86700000"," 4.02280000"," 2.70800000","3.01860000","3.01870000"," 1.97260000"," 2.57670000","5.90470000"," 4.59260000"," 3.003400000","2.01340000","2.07970000"," 2.99080689"," 1.994000000"," 3.91360000"," 3.09190000"," 2.016100000"
"12",105000001,106000000,"3.38190000","2.99060000","1.99410000","1.98510000","2.01100000"," 4.51970000","1.98630000"," 3.02850000","4.92010000"," 4.02410000","2.86700000"," 4.02280000"," 2.70800000","3.01860000","3.01870000"," 1.97260000"," 2.57670000","5.90470000"," 4.59260000"," 3.003400000","2.01340000","2.07970000"," 2.93633822"," 1.994000000"," 3.91360000"," 3.09190000"," 2.016100000"
"12",106000001,107000000,"3.38190000","2.99060000","1.99410000","1.98510000","2.01100000"," 4.51970000","1.98630000"," 3.02850000","4.92010000"," 4.02410000","2.86700000"," 4.02280000"," 2.70800000","3.01860000","3.01870000"," 1.97260000"," 2.57670000","5.90470000"," 4.59260000"," 3.003400000","2.01340000","2.07970000"," 2.89680000"," 1.994000000"," 3.91360000"," 3.09190000"," 2.016100000"
"12",107000001,108000000,"3.38190000","2.99060000","1.99410000","1.98510000","2.01100000"," 4.51970000","1.98630000"," 3.02850000","4.92010000"," 4.02410000","2.86700000"," 4.02280000"," 2.70800000","3.01860000","3.01870000"," 1.97260000"," 2.57670000","5.90470000"," 4.59260000"," 3.003400000","2.01340000","2.07970000"," 2.89680000"," 1.994000000"," 3.91360000"," 3.09190000"," 2.016100000"
"12",108000001,109000000,"3.38190000","2.99060000","1.99410000","1.98510000","2.01100000"," 4.51970000","1.98630000"," 3.02850000","4.92010000"," 4.02410000","2.86700000"," 4.02280000"," 2.70800000","3.01860000","3.01870000"," 1.97260000"," 2.57670000","5.90470000"," 4.59260000"," 3.003400000","2.01340000","2.07970000"," 2.89680000"," 1.994000000"," 3.91360000"," 3.09190000"," 2.028622214"
"12",109000001,110000000,"3.38190000","2.99060000","1.99410000","1.98510000","2.01100000"," 4.51970000","1.98630000"," 3.02850000","4.92010000"," 4.02410000","2.86700000"," 4.00261973"," 2.70800000","3.01860000","3.01870000"," 1.97260000"," 2.57670000","5.90470000"," 4.59260000"," 3.003400000","2.01340000","2.07970000"," 2.89680000"," 1.994000000"," 3.91360000"," 3.09190000"," 2.032600000"
"12",110000001,111000000,"3.38190000","2.99060000","1.99410000","1.98510000","2.01100000"," 4.51970000","1.98630000"," 3.02850000","4.92010000"," 4.02410000","2.86700000"," 3.93070000"," 2.70800000","3.01860000","3.01870000"," 1.97260000"," 2.57670000","5.90470000"," 4.59260000"," 3.003400000","2.01340000","2.07970000"," 2.89680000"," 1.994000000"," 3.91360000"," 3.09190000"," 2.034189125"
"12",111000001,112000000,"3.38190000","2.99060000","1.92122112","1.98510000","2.01100000"," 4.52406090","1.98630000"," 3.02850000","4.92010000"," 4.02410000","3.07812489"," 3.93070000"," 2.70800000","3.01860000","3.01870000"," 1.97260000"," 2.57670000","5.90470000"," 4.59260000"," 3.003400000","2.01340000","1.99532960"," 2.89680000"," 1.994000000"," 4.64913551"," 3.97020610"," 2.020300000"
"12",112000001,113000000,"3.38190000","2.99060000","0.98040000","1.98510000","2.01100000"," 4.56710000","1.98630000"," 3.02850000","4.92010000"," 4.02410000","3.36010000"," 3.93070000"," 2.70800000","3.01860000","3.01870000"," 1.97260000"," 2.57670000","5.90470000"," 4.59260000"," 3.063092998","2.01340000","2.06919570"," 2.89680000"," 1.994000000"," 4.67970000"," 4.00670000"," 2.019852851"
"12",113000001,114000000,"3.38190000","2.99060000","1.01613664","1.98510000","2.01100000"," 4.56710000","1.98630000"," 3.02850000","4.92010000"," 4.02410000","3.36010000"," 3.93070000"," 2.70800000","3.01860000","3.01870000"," 1.97260000"," 2.57670000","5.90470000"," 4.59260000"," 3.014800000","2.01340000","2.09880000"," 2.89680000"," 1.994000000"," 4.67970000"," 4.00670000"," 2.032442857"
"12",114000001,115000000,"3.38190000","2.99060000","1.00450000","1.98510000","2.01100000"," 4.56710000","1.98630000"," 3.02850000","4.92010000"," 4.02410000","3.36010000"," 3.93070000"," 2.70800000","3.01860000","3.01870000"," 1.97260000"," 2.57670000","5.90470000"," 4.59260000"," 3.014800000","2.01340000","2.09880000"," 2.89680000"," 1.994000000"," 4.67970000"," 4.00670000"," 2.022806915"
"12",115000001,116000000,"3.38190000","2.99060000","1.00450000","1.98510000","2.01100000"," 4.56710000","1.98630000"," 3.02850000","4.92010000"," 4.02410000","3.36010000"," 3.93070000"," 2.70800000","3.01860000","3.01870000"," 1.97260000"," 2.57671835","5.90470000"," 4.59260000"," 3.014800000","2.01340000","2.09880000"," 2.89680000"," 1.994000000"," 4.67970000"," 4.00670000"," 2.024300000"
"12",116000001,117000000,"3.38190000","2.99060000","1.00450000","1.98510000","2.01100000"," 4.31652178","1.98630000"," 3.02850000","4.92010000"," 3.98114151","3.36010000"," 3.93070000"," 2.70800000","3.01860000","3.01870000"," 1.97260000"," 2.57780000","5.90470000"," 4.59260000"," 3.014800000","2.01340000","2.09880000"," 2.89680000"," 1.994000000"," 4.65459894"," 3.98937053"," 2.024300000"
"12",117000001,118000000,"3.38190000","2.99060000","1.00450000","1.98510000","2.01100000"," 4.52820000","1.98630000"," 3.02850000","4.92010000"," 3.94740000","3.36010000"," 3.93070000"," 2.70800000","3.01860000","3.01870000"," 1.97260000"," 2.57780000","5.90470000"," 4.59260000"," 3.014800000","2.01340000","2.09880000"," 2.89680000"," 1.994000000"," 4.63490000"," 3.97580000"," 2.024300000"
"12",118000001,119000000,"3.38190000","2.99060000","1.00450000","1.98510000","2.01100000"," 4.52820000","1.98630000"," 3.02850000","4.92010000"," 3.94740000","3.36010000"," 3.93070000"," 2.70800000","3.01860000","3.01870000"," 1.97260000"," 2.57780000","5.90470000"," 4.59260000"," 3.014800000","2.01340000","2.09880000"," 2.89680000"," 1.994000000"," 4.63490000"," 3.97580000"," 1.930398984"
"12",119000001,120000000,"3.38190000","2.99060000","1.00450000","1.98510000","2.01100000"," 4.52820000","1.98630000"," 3.02850000","4.92010000"," 3.94740000","3.36010000"," 3.93070000"," 2.70800000","3.01860000","3.01870000"," 1.97260000"," 2.57780000","5.90470000"," 4.59260000"," 3.014800000","2.01340000","2.09880000"," 2.89680000"," 1.994000000"," 4.63490000"," 3.97580000"," 2.031800000"
"12",120000001,121000000,"3.38190000","2.99060000","1.00450000","1.98510000","2.01100000"," 4.51677124","1.98630000"," 3.02850000","4.89990306"," 3.94740000","3.36010000"," 3.93070000"," 2.70800000","3.01860000","3.06432672"," 1.97260000"," 2.57780000","5.90470000"," 4.59260000"," 3.014800000","2.01340000","2.09880000"," 2.89680000"," 1.994000000"," 4.63490000"," 3.97580000"," 2.031800000"
"12",121000001,122000000,"3.38190000","2.99060000","1.00450000","1.98510000","2.01100000"," 4.52110000","1.98630000"," 3.02850000","4.75850000"," 3.94740000","3.36010000"," 3.93070000"," 2.70800000","3.01860000","3.05310000"," 1.97260000"," 2.57780000","5.90470000"," 4.59260000"," 3.014800000","2.01340000","2.09880000"," 2.89680000"," 1.994000000"," 4.63490000"," 3.97580000"," 2.031800000"
"12",122000001,123000000,"3.38190000","2.99060000","0.93915907","1.98510000","2.01100000"," 4.52110000","1.98630000"," 3.02850000","4.75850000"," 3.94740000","3.36010000"," 3.93070000"," 2.70862830","3.01860000","3.05310000"," 1.97260000"," 2.57780000","5.90470000"," 4.59260000"," 3.014800000","2.01340000","2.09880000"," 2.89680000"," 1.994000000"," 4.63490000"," 3.97580000"," 2.031800000"
"12",123000001,124000000,"3.38190000","2.99060000","0.99772005","1.98510000","2.01100000"," 4.52110000","1.98630000"," 3.02850000","4.75850000"," 3.94740000","3.36010000"," 3.93070000"," 2.71030000","3.01860000","3.05310000"," 1.97260000"," 2.57780000","5.90470000"," 4.59260000"," 3.023231960","2.01340000","2.09880000"," 2.89680000"," 1.994000000"," 4.63490000"," 3.97580000"," 2.031800000"
"12",124000001,125000000,"3.38190000","2.99060000","1.19126427","2.39347906","2.01100000"," 4.52110000","1.98630000"," 3.02850000","4.75850000"," 3.94740000","3.36010000"," 3.93070000"," 2.71030000","3.01860000","3.05310000"," 1.97260000"," 2.57780000","5.90470000"," 4.59260000"," 3.046700000","2.01340000","2.09880000"," 2.89680000"," 1.994000000"," 4.63490000"," 3.97580000"," 2.031800000"
"12",125000001,126000000,"3.38190000","2.99060000","1.77804029","2.99120000","2.01100000"," 4.52110000","1.98630000"," 3.02850000","4.75850000"," 3.94740000","3.36010000"," 3.93070000"," 2.71030000","3.01860000","3.05310000"," 1.97260000"," 2.57780000","5.90470000"," 4.59260000"," 3.029875212","2.01340000","2.09880000"," 2.89680000"," 1.994000000"," 4.63490000"," 3.97580000"," 2.031800000"
"12",126000001,127000000,"3.38190000","2.99060000","1.35118071","2.95223299","2.01100000"," 4.52110000","1.98630000"," 3.02850000","4.75850000"," 3.94740000","3.36010000"," 3.93070000"," 2.71030000","3.01860000","3.05310000"," 1.97260000"," 2.57780000","5.90470000"," 4.59260000"," 3.285597333","2.01340000","2.09880000"," 2.89680000"," 1.994000000"," 4.63490000"," 3.97580000"," 2.031800000"
"12",127000001,128000000,"3.38190000","2.99060000","0.99420000","2.94990091","2.01100000"," 4.52110000","1.98630000"," 3.01180155","4.75850000"," 3.94740000","3.36010000"," 3.93070000"," 2.71030000","3.01860000","3.12941718"," 1.97260000"," 2.57780000","5.90470000"," 4.59260000"," 3.270200000","2.01340000","2.09880000"," 2.89680000"," 1.994000000"," 4.63490000"," 3.97580000"," 2.031800000"
"12",128000001,129000000,"3.38190000","2.99060000","0.99420000","2.91770000","2.01100000"," 4.52110000","1.98630000"," 3.01130000","4.75850000"," 3.94740000","3.36010000"," 3.93070000"," 2.71030000","3.01860000","3.74990000"," 1.97260000"," 2.57780000","5.90470000"," 4.59260000"," 3.270200000","2.01340000","2.09880000"," 2.89680000"," 1.994000000"," 4.63490000"," 3.97580000"," 2.038188887"
"12",129000001,130000000,"3.38190000","2.99060000","0.99420000","2.95698740","2.01100000"," 4.52110000","1.98630000"," 3.01130000","4.75850000"," 3.94740000","3.36010000"," 3.93070000"," 2.71030000","3.01860000","3.74990000"," 1.97260000"," 2.57780000","5.40950638"," 4.59260000"," 3.270200000","2.01340000","2.09880000"," 2.89680000"," 1.994000000"," 4.63490000"," 3.97580000"," 2.067500000"
"12",130000001,131000000,"3.38190000","2.99060000","0.99420000","3.00080000","2.01100000"," 4.52110000","1.98630000"," 3.01130000","4.75850000"," 4.16138395","3.36010000"," 3.93070000"," 2.71030000","3.01860000","3.74990000"," 1.97260000"," 2.57780000","6.04240000"," 4.59260000"," 3.270200000","2.01340000","2.09880000"," 2.89680000"," 1.994000000"," 4.78950476"," 4.14264775"," 2.067500000"
"12",131000001,132000000,"3.38190000","2.99060000","0.99420000","3.00080000","2.01100000"," 4.54578386","1.98630000"," 3.01130000","4.75850000"," 3.98170000","3.36010000"," 3.93070000"," 2.83873074","3.01860000","3.74990000"," 1.97260000"," 2.57780000","6.04240000"," 4.59260000"," 3.270200000","2.01340000","2.09880000"," 2.89680000"," 1.994000000"," 4.59240000"," 3.95420000"," 2.067500000"
"12",132000001,133000000,"3.38190000","2.99060000","0.99420000","3.00080000","2.01100000"," 4.61330000","1.98630000"," 3.01130000","4.75850000"," 3.98170000","3.36010000"," 3.93070000"," 2.75950000","3.01860000","3.74990000"," 1.97260000"," 2.57780000","6.04240000"," 4.59260000"," 3.270200000","2.01340000","2.09880000"," 2.89680000"," 1.994000000"," 4.59240000"," 3.95420000"," 2.067500000"
"12",133000001,134000000,"2.88102032","2.54767420","0.84695301","2.55636352","1.71315883"," 3.93004259","1.94620084"," 2.56530840","4.05373760"," 3.39198634","2.86244903"," 3.34853975"," 2.35080149","2.57152723","3.19451731"," 1.68044610"," 2.19601235","5.14748431"," 3.91240838"," 2.785863759","1.71520338","1.78795513"," 2.46776654"," 1.698676636"," 3.91223801"," 3.36855925"," 2.276780488"
"13",1,1000000,"5.02990000","3.72710000","1.89600000","2.99030000","2.99420000"," 8.82980000","7.21670000"," 3.92020000","5.89720000","10.81710000","4.04710000"," 4.87260000"," 4.28520000","6.91260000","1.91800000"," 2.07730000"," 4.64500000","6.02690000"," 6.95570000"," 2.777100000","3.00330000","6.00730000"," 4.04080000"," 2.025800000"," 8.89640000"," 7.87980000"," 2.832900000"
"13",1000001,2000000,"5.02990000","3.72710000","1.89600000","2.99030000","2.99420000"," 8.82980000","7.21670000"," 3.92020000","5.89720000","10.81710000","4.04710000"," 4.87260000"," 4.28520000","6.91260000","1.91800000"," 2.07730000"," 4.64500000","6.02690000"," 6.95570000"," 2.777100000","3.00330000","6.00730000"," 4.04080000"," 2.025800000"," 8.89640000"," 7.87980000"," 2.832900000"
"13",2000001,3000000,"5.02990000","3.72710000","1.89600000","2.99030000","2.99420000"," 8.82980000","7.21670000"," 3.92020000","5.89720000","10.81710000","4.04710000"," 4.87260000"," 4.28520000","6.91260000","1.91800000"," 2.07730000"," 4.64500000","6.02690000"," 6.95570000"," 2.777100000","3.00330000","6.00730000"," 4.04080000"," 2.025800000"," 8.89640000"," 7.87980000"," 2.832900000"
"13",3000001,4000000,"5.02990000","3.72710000","1.89600000","2.99030000","2.99420000"," 8.82980000","7.21670000"," 3.92020000","5.89720000","10.81710000","4.04710000"," 4.87260000"," 4.28520000","6.91260000","1.91800000"," 2.07730000"," 4.64500000","6.02690000"," 6.95570000"," 2.777100000","3.00330000","6.00730000"," 4.04080000"," 2.025800000"," 8.89640000"," 7.87980000"," 2.832900000"
"13",4000001,5000000,"5.02990000","3.72710000","1.89600000","2.99030000","2.99420000"," 8.82980000","7.21670000"," 3.92020000","5.89720000","10.81710000","4.04710000"," 4.87260000"," 4.28520000","6.91260000","1.91800000"," 2.07730000"," 4.64500000","6.02690000"," 6.95570000"," 2.777100000","3.00330000","6.00730000"," 4.04080000"," 2.025800000"," 8.89640000"," 7.87980000"," 2.832900000"
